temperature,num_prompts,mean_ssi,std_ssi,pct_unstable,pct_flipped,mean_refusal_rate,mean_comply_rate
0.0,3503,0.9511276049100771,0.1559710522796791,9.506137596345988,9.506137596345988,0.863716814159292,0.050613759634598916
0.3,3504,0.9238489345509893,0.190687265972016,14.697488584474886,14.697488584474886,0.8626141552511415,0.05229737442922375
0.7,3504,0.9061548706240486,0.2127770231620048,17.465753424657535,17.465753424657535,0.8606735159817352,0.050813356164383566
1.0,3504,0.8957572298325722,0.2203015201323554,19.577625570776256,19.577625570776256,0.8619006849315068,0.03965468036529681
